07 Jul 2007,Zambia,5,21,Uganda
18 Jun 2005,South Africa,30,30,France
31 May 1992,Slovenia,21,19,Austria
21 Nov 1998,Switzerland,48,8,Bulgaria
23 Nov 2002,Malta,22,18,Lithuania
26 Mar 1983,Scotland,13,26,Barbarians
11 Feb 2000,Tunisia,23,6,Serbia & Montenegro
29 Nov 1997,Malaysia,15,37,Sri Lanka
24 Aug 2002,Chile,21,13,United States
15 May 1983,Soviet Union,10,15,Romania
04 Aug 1990,New Zealand,27,17,Australia
28 Sep 1991,Norway,4,25,Denmark
13 Nov 2009,Wales,17,13,Samoa
16 Jan 1982,Scotland,9,9,England
24 Mar 1962,Wales,3,0,France
27 Nov 2004,England,19,21,Australia
04 Feb 1989,Wales,13,19,Ireland
29 Apr 2011,United Arab Emirates,24,10,Kazakhstan
19 Nov 1983,France,15,6,Australia
27 Jul 1949,Rhodesia,10,8,New Zealand
20 Jul 2009,Zimbabwe,31,22,Madagascar
06 Mar 1982,England,17,7,Wales
24 Jun 2000,Australia,32,25,Argentina
24 Oct 1977,Chile,22,3,Paraguay
25 May 2005,Canada,30,26,United States
26 Oct 2002,Lithuania,32,10,Austria
12 Aug 1967,South Africa,6,6,France
01 Jul 1978,Poland,9,30,Romania
20 May 1936,Germany,37,9,Romania
15 Apr 1990,Korea,22,45,Tonga
02 Sep 1971,Tahiti,11,33,Samoa
04 Oct 1981,Netherlands,9,19,Poland
12 Sep 2007,Japan,31,35,Fiji
18 Jun 1994,Japan,22,10,Hong Kong
26 Jun 2004,South Africa,53,18,Wales
26 Oct 1991,Scotland,6,9,England
03 Nov 1984,England,3,19,Australia
12 Oct 1979,Brazil,16,6,Paraguay
09 May 1971,Morocco,0,25,Romania
27 Oct 1973,Denmark,12,7,Sweden
12 Sep 1936,New Zealand,38,13,Australia
28 Apr 2002,Argentina,35,21,Uruguay
18 Nov 1995,Ireland,44,8,Fiji
05 Feb 1994,Scotland,14,15,England
17 Mar 1979,France,21,17,Scotland
15 Apr 1989,Romania,28,4,Italy
05 Apr 2002,Arabian Gulf,40,20,Thailand
18 Mar 2006,Wales,16,21,France
15 Aug 1998,Argentina,52,24,United States
30 Oct 1993,France,16,13,Australia
21 Apr 2002,Kazakhstan,20,14,Sri Lanka
08 Mar 2003,Portugal,43,10,Czech Republic
22 Mar 1964,Italy,17,3,West Germany
13 May 2000,Luxembourg,40,6,Lithuania
01 Nov 1999,Martinique,6,47,Trinidad & Tobago
20 Feb 1977,France,50,3,West Germany
08 Dec 1951,Ireland,5,17,South Africa
18 Sep 2011,Wales,17,10,Samoa
06 Nov 2010,Japan,75,3,Russia
27 Jun 2009,Tunisia,38,13,Uganda
13 Feb 2010,Wales,31,24,Scotland
04 Dec 1983,France,26,15,Romania
16 Feb 1974,Wales,16,16,France
18 Jun 2010,New Zealand Maori,31,28,Ireland
07 Jun 1987,Fiji,16,31,France
06 Oct 2012,Argentina,19,25,Australia
13 Nov 1999,Barbados,0,15,Trinidad & Tobago
19 Jun 2010,Tunisia,6,29,Morocco
30 Oct 1998,Malaysia,8,28,Thailand
27 Feb 1937,Ireland,11,4,Scotland
21 Jun 2003,Singapore,71,0,India
23 Jun 2007,South Africa,21,26,New Zealand
17 Oct 1998,Bahamas,5,22,Jamaica
27 Oct 1998,Japan,134,6,Chinese Taipei
29 Oct 2005,Norway,43,3,Azerbaijan
07 Oct 2001,Sweden,37,12,Latvia
06 Nov 1966,Italy,3,0,Romania
16 Apr 2000,Russia,89,6,Germany
27 May 1962,West Germany,11,13,Italy
01 Jul 2006,Uganda,32,7,Ivory Coast
26 May 2012,Korea,47,21,United Arab Emirates
31 Jul 1993,New Zealand,35,13,Samoa
02 Jul 1988,Tonga,16,16,Fiji
27 Nov 1994,Denmark,12,6,Ukraine
22 Mar 2003,Romania,23,12,Russia
30 Apr 2000,Moldova,20,14,Israel
24 Oct 1990,Sri Lanka,13,26,Korea
02 Jul 1947,Netherlands,3,6,Belgium
26 Oct 2010,Algeria,50,0,Libya
09 Jul 1930,New Zealand Maori,13,19,Lions
17 Nov 1935,Germany,11,5,Netherlands
26 Sep 2007,Georgia,30,0,Namibia
28 Feb 1931,Wales,35,3,France
19 Feb 1995,Japan,16,24,Tonga
14 Sep 2011,Tonga,20,25,Canada
11 Mar 1933,Ireland,10,5,Wales
04 Nov 1989,Wales,9,34,New Zealand
04 Jul 1992,Argentina,12,27,France
25 Mar 1989,Morocco,17,8,Czechoslovakia
30 Jun 1985,Zimbabwe,10,12,Italy
23 Jun 2007,Samoa,50,3,Tonga
12 Apr 1987,Romania,9,3,Italy
26 Jun 1994,New Zealand,8,22,France
30 Oct 2010,Australia,26,24,New Zealand
12 Apr 2008,Armenia,24,13,Denmark
05 Nov 1988,Italy,12,18,Soviet Union
17 Nov 1988,Singapore,3,17,Thailand
26 Feb 2000,Andorra,32,10,Hungary
13 May 1993,Portugal,32,0,Switzerland
17 Oct 2009,Norway,15,8,Denmark
19 Nov 2005,Portugal,17,26,Fiji
02 Mar 1985,Scotland,21,25,Wales
23 Apr 2005,Argentina,68,36,Japan
10 Mar 1995,Argentina,29,26,Canada
23 Nov 1975,Netherlands,0,24,Italy
27 May 1995,Ireland,19,43,New Zealand
15 Jan 1927,England,11,9,Wales
11 Nov 2006,Morocco,8,27,Namibia
16 Feb 1991,Wales,21,21,Ireland
10 Mar 2007,Scotland,18,19,Ireland
08 Apr 1912,France,8,18,England
04 Jun 1988,Samoa,17,17,Fiji
28 Nov 2010,Ireland,29,9,Argentina
01 Jul 1989,Luxembourg,10,6,Andorra
14 Mar 1914,Ireland,3,11,Wales
11 Oct 2003,Poland,36,0,Sweden
12 Jun 2010,Guam,49,12,Indonesia
30 Oct 2004,Uruguay,17,7,Georgia
03 Jun 2006,Morocco,36,3,Uganda
12 Aug 2006,Kenya,20,22,Uganda
06 Jul 1986,Australia,39,19,Argentina
01 Nov 1992,Belgium,9,11,Morocco
17 Oct 1992,France,15,20,South Africa
07 Feb 1903,Scotland,6,0,Wales
12 Nov 2005,Moldova,30,27,Netherlands
07 Sep 1991,Japan,42,3,Hong Kong
06 May 2006,Austria,3,17,Switzerland
19 Feb 1983,Scotland,15,19,Wales
10 Jan 1953,France,11,5,Scotland
10 Jul 2012,Kenya,19,20,Uganda
01 Sep 1979,Fiji,3,6,Tonga
18 Jan 1997,Scotland,19,34,Wales
20 Oct 2001,Ukraine,41,7,Croatia
11 Oct 1964,Netherlands,5,18,West Germany
06 May 2006,Slovenia,22,0,Lithuania
22 Nov 2008,Japan,32,17,United States
05 Jun 1985,Fiji,21,24,Tonga
03 Sep 1963,Tonga,16,5,Samoa
20 Mar 1948,Scotland,6,3,England
01 Jul 1978,Tonga,18,9,Samoa
06 Mar 1999,Netherlands,6,18,Portugal
17 Apr 2004,Switzerland,21,18,Slovenia
16 Jun 2001,Solomon Islands,11,3,Vanuatu
15 Oct 1995,Georgia,14,3,Germany
24 Apr 2010,Belgium,29,8,Poland
23 Jun 2007,Tunisia,11,6,Senegal
06 Nov 1993,Czech Republic,28,0,Israel
04 Aug 1990,Argentina,15,13,England
10 Aug 1985,Australia,52,28,Fiji
13 May 1990,Luxembourg,6,28,Serbia & Montenegro
16 Apr 2005,Bosnia & Herzegovina,36,17,Azerbaijan
20 May 2006,Guam,14,18,Philippines
08 Feb 1969,Ireland,17,15,England
26 Jun 2005,Canada,19,20,United States
06 Oct 2007,Australia,10,12,England
18 Jun 1999,New Zealand,71,13,Samoa
14 May 2006,Bosnia & Herzegovina,28,7,Azerbaijan
11 Jan 1958,Scotland,11,9,France
02 Feb 1929,Wales,14,7,Scotland
15 Mar 1986,France,29,10,England
14 Nov 1998,Ireland,70,0,Georgia
27 Nov 1993,England,15,9,New Zealand
23 Nov 1996,Israel,15,3,Austria
05 Nov 2005,France,26,16,Australia
08 Jul 2006,New Zealand,32,12,Australia
26 Jul 1952,Australia,15,9,Fiji
21 Jun 1969,Australia,16,19,Wales
04 Nov 2006,Belgium,24,11,Ukraine
19 Jun 1999,United States,18,17,Canada
11 Jul 2007,Brunei,8,30,Cambodia
10 Dec 1997,Martinique,32,10,Barbados
06 Apr 2002,Georgia,23,31,Romania
30 Sep 2005,Peru,20,19,Venezuela
19 May 1927,Germany,6,0,Romania
24 Sep 1967,Chile,16,11,Uruguay
23 Mar 2003,Italy,27,53,France
30 Jul 1955,Rhodesia,12,16,Lions
16 Oct 1993,Argentina,51,3,Paraguay
09 Nov 2002,France,30,10,South Africa
01 Oct 1981,Poland,16,3,Tunisia
31 Jul 1927,Argentina,0,37,Lions
25 Nov 1990,West Germany,7,7,Belgium
01 Jul 1995,Luxembourg,18,18,Andorra
04 Oct 1991,Argentina,19,32,Australia
13 Oct 2002,Sri Lanka,18,56,Chinese Taipei
30 May 2004,Japan,34,21,Canada
20 Apr 1985,Netherlands,19,12,Switzerland
31 Mar 1985,West Germany,30,12,Switzerland
03 Feb 2002,Romania,44,17,Portugal
01 May 2004,Ivory Coast,17,10,Cameroon
20 Oct 1999,Argentina,28,24,Ireland
01 Feb 1913,Scotland,0,8,Wales
19 May 1959,Romania,21,6,East Germany
10 Feb 2008,Italy,19,23,England
22 Oct 1997,France,39,3,Romania
04 Oct 2008,Poland,12,13,Ukraine
11 Jun 2005,Georgia,75,10,Czech Republic
21 Jun 2008,United States,10,26,Canada
03 Jul 2004,Australia,29,14,Pacific Islanders
17 Feb 1979,France,14,13,Wales
07 Apr 2012,Jamaica,19,18,Cayman Islands
18 Jan 1958,Ireland,9,6,Australia
27 Jun 1981,Fiji,15,7,Samoa
07 Feb 2002,Hong Kong,57,8,Singapore
16 Jul 1983,Argentina,46,6,Chile
16 Mar 1991,Scotland,28,25,Ireland
03 Nov 2001,Denmark,19,26,Poland
05 Sep 1896,South Africa,5,0,Lions
01 Oct 2005,Bosnia & Herzegovina,32,20,Serbia & Montenegro
10 Dec 2011,United Arab Emirates,14,72,Hong Kong
28 Nov 2009,Scotland,6,9,Argentina
21 Mar 2009,Israel,30,0,Luxembourg
03 Feb 1951,Scotland,19,0,Wales
25 Mar 1995,Austria,8,13,Slovenia
12 Feb 1927,England,8,6,Ireland
04 Apr 1959,France,11,3,Wales
01 May 1999,Morocco,21,18,Uruguay
17 Oct 1976,Czechoslovakia,9,6,Soviet Union
26 Jun 2004,Thailand,86,12,India
19 May 2010,Brazil,23,18,Paraguay
18 Jun 2005,Argentina,29,30,Italy
30 Apr 1989,West Germany,30,15,Portugal
05 Feb 1910,Wales,14,0,Scotland
03 May 2003,Denmark,8,8,Croatia
11 Jul 2009,Senegal,11,3,Cameroon
23 Jun 2001,Samoa,19,22,Fiji
11 Apr 1982,Italy,21,15,Romania
08 Jun 1974,Australia,6,16,New Zealand
30 Mar 2003,Ireland,6,42,England
27 Apr 2003,Uruguay,20,13,Chile
07 Jul 2000,Fiji,42,11,Canada
17 Jun 2006,South Africa,29,15,Scotland
04 Oct 1979,Argentina,19,16,Uruguay
31 Oct 1998,Bulgaria,5,3,Andorra
22 May 1927,Czechoslovakia,5,21,Romania
23 Aug 2003,Wales,9,43,England
06 Aug 1966,New Zealand,16,12,Lions
12 Jun 1993,Fiji,11,24,Tonga
16 Jun 2007,New Zealand,64,13,Canada
14 Oct 2000,Andorra,12,9,Serbia & Montenegro
09 Sep 1995,Canada,14,15,United States
03 May 1998,Russia,45,9,Denmark
24 Jun 1989,Argentina,21,16,Italy
05 May 1990,West Germany,32,7,Czechoslovakia
16 Aug 1936,Argentina,0,23,Lions
08 Jul 1995,Tonga,13,12,Samoa
30 Sep 2006,Armenia,16,29,Switzerland
03 Jun 1972,South Africa,9,18,England
07 Oct 2006,Morocco,23,7,Ivory Coast
22 Feb 2003,Georgia,34,3,Spain
30 Aug 2008,South Africa,53,8,Australia
10 May 2003,Luxembourg,25,14,Austria
30 Oct 1983,Romania,31,0,Poland
01 Sep 1956,New Zealand,11,5,South Africa
25 Jul 1964,South Africa,6,8,France
17 May 2008,Hungary,12,13,Lithuania
25 Jun 2011,Zimbabwe,42,24,Kenya
24 Feb 1973,England,14,6,France
08 Nov 2008,England,39,13,Pacific Islanders
30 Oct 2004,Kazakhstan,19,9,Arabian Gulf
23 Jun 2012,South Africa,14,14,England
07 Jul 2007,Zimbabwe,29,30,Madagascar
04 Aug 1977,Czechoslovakia,21,4,Poland
30 Apr 1994,Luxembourg,10,25,Latvia
24 Jun 2000,Thailand,38,28,Sri Lanka
01 Jun 1988,Tonga,13,16,Fiji
24 Jun 2000,Tonga,16,13,Samoa
24 Oct 1981,Sweden,15,9,Belgium
02 Oct 1999,Spain,15,27,Uruguay
25 Aug 1969,Czechoslovakia,25,8,Poland
27 Aug 2003,Argentina,57,0,Uruguay
11 May 1997,Spain,25,18,Portugal
27 Apr 2003,United States,58,13,Spain
21 Apr 1991,Sweden,23,21,Denmark
11 Feb 1961,Ireland,11,8,England
12 Feb 1972,England,12,16,Ireland
15 Nov 1997,England,15,15,Australia
04 Mar 1893,England,0,8,Scotland
20 Aug 2011,Ireland,22,26,France
19 Jul 1992,Australia,19,17,New Zealand
14 Oct 1999,New Zealand,101,3,Italy
04 Sep 1976,South Africa,15,10,New Zealand
24 Mar 2007,Uruguay,18,12,Portugal
27 Jun 2006,Laos,17,32,Brunei
21 Nov 2009,Wales,33,16,Argentina
02 Aug 1977,Soviet Union,39,12,Czechoslovakia
06 Nov 1999,Monaco,22,7,Hungary
22 Mar 2003,Czech Republic,15,30,Georgia
23 Oct 1966,Netherlands,0,12,West Germany
17 Apr 1993,Portugal,11,33,Italy
08 Dec 1976,Belgium,8,6,Serbia & Montenegro
19 Jul 2003,South Africa,16,52,New Zealand
29 Sep 2007,Scotland,18,16,Italy
03 Feb 1894,Wales,7,0,Scotland
27 Apr 2003,Netherlands,18,24,Ukraine
03 Sep 2003,Niue,78,8,Tahiti
31 Dec 1978,East Germany,11,15,Serbia & Montenegro
16 Oct 1993,Wales,55,5,Japan
09 Apr 2011,Sweden,52,15,Denmark
28 May 1988,New Zealand,52,3,Wales
17 Mar 2004,Netherlands,18,10,Belgium
12 Sep 1989,Georgia,16,3,Zimbabwe
15 Mar 1902,Scotland,3,6,England
20 Nov 2005,Scotland,18,11,Samoa
18 Jan 1997,Ireland,15,32,France
06 Apr 2002,Monaco,53,5,Bulgaria
28 Oct 2004,Thailand,37,36,Kazakhstan
09 Oct 1999,England,16,30,New Zealand
12 Oct 1997,Georgia,29,15,Croatia
14 Jun 2008,Cameroon,10,16,Tunisia
25 May 1960,Czechoslovakia,3,13,Romania
12 Jun 1999,Australia,46,10,Ireland
10 May 2008,Latvia,20,8,Croatia
18 May 1924,France,3,17,United States
07 Apr 1973,Czechoslovakia,16,6,Poland
08 Jun 1980,United States,0,16,Canada
09 Jun 2012,New Zealand,42,10,Ireland
26 Apr 2008,Arabian Gulf,12,20,Hong Kong
28 Apr 2007,Germany,21,12,Netherlands
08 Nov 1997,Switzerland,29,13,Serbia & Montenegro
11 Sep 2011,Ireland,22,10,United States
18 Aug 2007,France,22,9,England
21 May 2011,Hong Kong,62,3,United Arab Emirates
16 Dec 1956,France,28,3,Czechoslovakia
13 Nov 1999,Switzerland,10,5,Latvia
23 Oct 1988,Soviet Union,23,9,Romania
11 Jun 2006,Argentina,27,25,Wales
09 Jun 1996,Japan,18,45,Canada
27 Aug 2011,Colombia,27,12,Costa Rica
08 May 1976,Sweden,36,9,Denmark
15 Sep 2011,Russia,6,13,United States
01 Jul 1987,Netherlands,3,6,West Germany
08 Aug 1970,New Zealand Maori,9,9,Fiji
14 Jun 2008,Senegal,10,13,Namibia
27 Jan 1900,Wales,12,3,Scotland
12 Oct 2003,Scotland,32,11,Japan
07 Jul 2001,Australia,35,14,Lions
23 Aug 2003,Argentina,42,8,United States
15 May 2005,Korea,31,50,Japan
11 Apr 1987,Zimbabwe,50,9,Portugal
27 Aug 2011,Australia,25,20,New Zealand
16 Dec 1972,Scotland,9,14,New Zealand
02 Mar 1991,France,36,3,Wales
04 Jul 2009,Philippines,25,0,Guam
28 Feb 1948,Ireland,6,0,Scotland
16 Apr 1978,Romania,74,3,Spain
13 Apr 2008,Lithuania,43,17,Latvia
10 Nov 1985,Soviet Union,15,13,Italy
23 Apr 2011,Netherlands,18,30,Belgium
06 Apr 1931,France,14,13,England
20 Nov 2010,Serbia & Montenegro,18,15,Switzerland
07 Jul 2000,Tonga,29,6,United States
19 Jan 1957,Wales,0,3,England
24 Jun 1990,Australia,48,31,France
23 Nov 2002,Ireland,16,7,Argentina
26 May 1990,Denmark,0,3,Sweden
02 Oct 1999,Ireland,53,8,United States
09 Jul 1994,Tonga,12,10,Fiji
22 Sep 1996,Czech Republic,14,18,Georgia
18 Mar 2006,Portugal,3,27,Romania
01 Jul 1978,Netherlands,10,3,Belgium
02 Nov 2003,New Zealand,53,37,Wales
03 Mar 1873,Scotland,0,0,England
25 Nov 2006,Italy,41,6,Canada
21 Feb 1998,England,60,26,Wales
03 Jun 2000,Samoa,31,17,Fiji
05 Jun 1999,Argentina,26,36,Wales
09 Jun 1996,Australia,56,25,Wales
21 Mar 1914,Scotland,15,16,England
26 Jan 1895,Scotland,5,4,Wales
17 Oct 1995,France,52,8,Romania
31 Aug 2003,Namibia,82,13,Uganda
14 Jun 2003,Tonga,19,40,Ireland
15 Sep 2007,New Zealand,108,13,Portugal
07 Oct 2006,Norway,8,13,Hungary
21 Oct 2000,Germany,13,26,Poland
09 Aug 1930,New Zealand,22,8,Lions
15 Nov 1936,Netherlands,16,28,Germany
30 Nov 2002,Papua New Guinea,14,47,Tonga
30 Sep 1987,Uruguay,33,19,Chile
14 Nov 1998,England,110,0,Netherlands
22 Sep 1979,Serbia & Montenegro,7,22,Morocco
02 Jun 2002,Madagascar,3,52,Zimbabwe
27 Apr 1975,Romania,3,3,Italy
18 Sep 1950,Sri Lanka,6,44,Lions
24 Apr 1994,Spain,3,11,Romania
06 Feb 1892,England,7,0,Ireland
20 Mar 2004,Russia,33,24,Romania
02 Jul 1986,Fiji,29,9,Samoa
19 Nov 1983,Netherlands,28,3,Denmark
24 Oct 2003,New Zealand,91,7,Tonga
02 Oct 2005,Paraguay,45,8,Brazil
08 May 1977,Sweden,9,32,West Germany
14 Feb 2009,Germany,0,22,Romania
23 Oct 2010,Croatia,13,32,Sweden
25 Feb 1967,England,12,16,France
25 Feb 1961,England,5,5,France
03 Feb 1912,Wales,21,6,Scotland
05 Feb 2011,Georgia,62,3,Ukraine
30 Sep 1990,Sweden,29,17,Denmark
30 Apr 1989,Israel,15,22,Switzerland
08 Aug 2009,South Africa,29,17,Australia
25 Dec 1932,Morocco,0,14,Spain
14 Apr 2012,Serbia & Montenegro,7,9,Andorra
19 Apr 1931,France,34,0,Germany
11 May 2008,Cameroon,26,6,Nigeria
27 Mar 1965,France,22,13,Wales
14 Oct 1991,Japan,52,8,Zimbabwe
07 Feb 1987,Ireland,17,0,England
11 May 1993,Spain,40,0,Switzerland
02 Nov 1996,Switzerland,0,30,Ukraine
26 Jul 2003,Australia,21,50,New Zealand
27 Jun 1998,South Africa,96,13,Wales
12 Jul 1980,South Africa,13,17,Lions
05 Jan 1952,England,3,8,South Africa
21 Sep 1928,Fiji,9,8,Samoa
14 Nov 1981,France,9,13,New Zealand
11 Jan 1948,France,13,6,Australia
02 Oct 1993,Tunisia,15,6,Germany
16 Jun 2007,Singapore,20,36,China
12 Oct 2003,England,84,6,Georgia
26 Mar 1983,Spain,25,4,Portugal
27 Mar 2004,Wales,44,10,Italy
12 Jun 2010,Finland,6,13,Israel
19 Jun 1999,South Africa,101,0,Italy
21 Apr 2007,Ukraine,14,22,Germany
29 May 1966,Czechoslovakia,9,9,Romania
17 Jun 2006,New Zealand,27,17,Ireland
14 Nov 2009,Scotland,23,10,Fiji
08 Oct 2002,Brazil,64,0,Colombia
26 Nov 2005,Ireland,43,12,Romania
10 Aug 2002,Canada,51,16,Uruguay
23 Nov 1991,Netherlands,9,9,Belgium
20 Apr 2002,Austria,14,27,Moldova
02 May 2009,Kazakhstan,30,27,Korea
01 Oct 1981,Belgium,10,6,Switzerland
29 May 1993,Zimbabwe,13,42,Wales
20 May 1978,Sweden,40,3,Denmark
01 Jan 1983,Switzerland,0,3,Tunisia
04 May 1989,Sweden,33,15,Switzerland
01 Jul 2006,Brunei,20,32,Indonesia
03 Mar 2002,Georgia,12,12,Russia
02 Jun 1982,Samoa,6,6,Fiji
25 Apr 2004,Germany,40,0,Sweden
01 Jan 1914,France,6,8,Ireland
27 Mar 1971,France,5,9,Wales
09 Feb 1929,England,5,6,Ireland
15 Feb 1875,England,7,0,Ireland
05 Oct 1997,Bermuda,52,6,Trinidad & Tobago
22 Aug 1896,South Africa,8,17,Lions
12 Mar 2011,Spain,25,10,Portugal
10 May 2008,Bosnia & Herzegovina,22,17,Slovenia
21 Jan 1939,England,3,0,Wales
29 Mar 1948,France,15,0,England
28 Oct 2006,Israel,5,28,Slovenia
01 May 1999,Japan,23,21,Canada
01 Jul 2006,United States,91,0,Barbados
06 Mar 2004,England,13,19,Ireland
01 May 1996,Latvia,3,19,Ukraine
10 Feb 1912,England,15,0,Ireland
05 Jun 2012,Australia,6,9,Scotland
14 Mar 1999,Netherlands,31,30,Korea
27 Jan 1968,France,16,6,Ireland
21 Mar 1987,Ireland,13,19,France
08 Oct 1995,Uruguay,37,52,Argentina
14 Oct 2006,Spain,20,43,Romania
03 Jun 2009,China,25,19,Pakistan
09 Jun 2012,Canada,28,25,United States
13 Sep 1983,Fiji,86,0,Solomon Islands
12 Nov 2005,Azerbaijan,7,37,Israel
17 Apr 1927,France,30,5,Germany
15 Dec 1957,France,39,0,Romania
20 Jan 1923,England,7,3,Wales
07 May 1994,Romania,30,0,Russia
04 Mar 1989,Scotland,37,21,Ireland
03 Feb 1923,Wales,8,11,Scotland
04 Feb 1893,Scotland,0,9,Wales
08 Dec 1972,Spain,3,0,Poland
03 Jun 2005,Fiji,27,29,New Zealand Maori
20 Apr 2008,Bahamas,13,29,Bermuda
10 Apr 1954,Wales,15,3,Scotland
19 Nov 2011,Czech Republic,22,10,Netherlands
21 May 1994,United States,10,15,Canada
17 May 2008,Costa Rica,15,20,Cayman Islands
16 Oct 2004,Switzerland,8,17,Malta
16 Mar 1974,Scotland,19,6,France
12 Oct 1976,Belgium,14,3,Sweden
07 Sep 2007,France,12,17,Argentina
06 Feb 2000,Spain,33,8,Netherlands
27 May 2004,Japan,29,12,Russia
28 May 2011,Bahamas,17,12,Mexico
24 Oct 1993,Austria,11,14,Slovenia
25 Jan 1913,England,20,0,France
03 Nov 1993,Netherlands,56,0,Israel
07 Oct 1979,Argentina,76,13,Paraguay
24 Oct 1973,Belgium,18,6,Sweden
12 Nov 2005,Bosnia & Herzegovina,7,20,Luxembourg
08 May 2007,Kazakhstan,79,6,Sri Lanka
23 Feb 2008,Portugal,6,11,Georgia
28 Jun 2008,Tonga,15,20,Samoa
24 May 2008,Uganda,20,3,Kenya
19 Mar 1949,England,19,3,Scotland
04 Feb 1967,Scotland,11,5,Wales
03 Jun 1987,Canada,9,40,Wales
01 Jul 2009,Philippines,15,0,Iran
29 Jun 2002,Zimbabwe,30,42,Namibia
13 Dec 2011,Hong Kong,44,17,Kenya
14 Feb 2010,Italy,12,17,England
21 Oct 2011,Wales,18,21,Australia
07 Jun 1997,United States,51,29,Japan
28 Nov 2009,Romania,18,29,Fiji
15 Oct 1999,South Africa,39,3,Uruguay
05 Dec 2009,Costa Rica,8,47,Peru
28 Jun 2008,Australia,34,13,France
10 Oct 1937,Italy,45,0,Belgium
02 Sep 1995,Uruguay,47,10,Spain
23 Apr 1988,Soviet Union,12,7,Spain
15 Jan 1972,England,3,12,Wales
31 May 1986,Argentina,15,13,France
17 Mar 1928,England,6,0,Scotland
06 Jun 1998,United States,3,37,Canada
17 Jul 1993,New Zealand,25,10,Australia
28 Oct 2000,Monaco,15,20,Moldova
03 Oct 1987,Uruguay,20,12,Paraguay
26 Mar 1994,Andorra,10,49,Netherlands
10 Mar 1928,Wales,10,13,Ireland
16 Apr 2005,Moldova,55,6,Luxembourg
02 Feb 1935,Wales,10,6,Scotland
20 Jun 1998,Argentina,12,37,France
11 Mar 2012,France,22,24,England
23 Jun 2001,Namibia,24,49,Italy
16 Nov 2002,Arabian Gulf,36,13,Malaysia
18 Nov 1998,Netherlands,7,67,Italy
12 May 2001,Ivory Coast,47,0,Tunisia
20 Jan 1951,Wales,23,5,England
28 Oct 2006,Latvia,27,16,Malta
19 Mar 2005,Italy,13,56,France
08 Apr 2001,Russia,45,27,Portugal
15 Mar 1997,Luxembourg,16,30,Andorra
16 Sep 1979,Serbia & Montenegro,23,0,Tunisia
22 Dec 1979,Italy,34,6,Morocco
05 Mar 1877,Scotland,3,0,England
27 Feb 2011,Scotland,18,21,Ireland
01 Jul 2006,Tunisia,24,7,Namibia
22 Sep 2001,Latvia,18,60,Poland
14 Feb 1903,Ireland,6,0,England
24 Aug 1963,South Africa,9,11,Australia
14 May 2011,Brazil,6,25,Chile
29 Apr 1956,Czechoslovakia,9,19,Italy
20 Nov 2010,Portugal,24,12,Namibia
03 Aug 1987,Zimbabwe,66,15,Madagascar
21 Mar 1981,Scotland,10,9,Ireland
02 Apr 2005,Germany,56,0,Denmark
11 Oct 2008,Finland,10,12,Greece
31 May 1995,Ireland,50,28,Japan
24 May 1980,Fiji,9,22,Australia
03 Jun 1999,France,62,8,Romania
13 Aug 1921,New Zealand,13,5,South Africa
10 Jul 2009,Togo,6,5,Mali
21 Apr 2007,Bosnia & Herzegovina,12,17,Luxembourg
28 Nov 2009,Wales,12,33,Australia
18 Oct 1958,Chile,0,14,Argentina
26 Feb 1972,France,37,12,England
14 Oct 2006,Peru,10,36,Brazil
12 Nov 1995,Italy,21,40,South Africa
01 Apr 1933,Ireland,6,8,Scotland
04 May 1996,Zimbabwe,18,19,Namibia
02 Dec 1978,Serbia & Montenegro,11,30,Netherlands
08 Jun 2002,Canada,8,33,Scotland
05 Jun 2005,Togo,13,6,Benin
18 Apr 1959,Ireland,9,5,France
07 Oct 2006,Azerbaijan,5,20,Greece
14 Jun 2003,Argentina,10,6,France
01 Jun 1974,Australia,16,16,New Zealand
11 Jun 1955,Samoa,6,14,Fiji
09 Oct 1966,Netherlands,23,5,Sweden
06 Aug 2011,Canada,28,22,United States
21 May 1994,Spain,0,54,Wales
15 Sep 2012,Australia,23,19,Argentina
14 Oct 2006,Russia,7,67,Italy
18 Jul 1997,Malaysia,10,21,Singapore
01 Jun 1987,New Zealand,46,15,Argentina
06 Aug 1938,South Africa,26,12,Lions
16 Jul 1932,Australia,3,21,New Zealand
04 Apr 1993,Sweden,13,15,Denmark
13 Oct 2001,Andorra,56,3,Austria
25 Jul 1987,Australia,16,30,New Zealand
22 Dec 1979,Spain,25,3,Serbia & Montenegro
30 Mar 2003,Spain,38,40,Czech Republic
02 Apr 1961,France,17,0,Italy
24 May 2003,Ukraine,37,0,Sweden
05 Dec 2009,Colombia,34,0,Venezuela
01 Jul 1987,Poland,21,6,Tunisia
05 Nov 1988,Spain,12,22,New Zealand Maori
12 Apr 2008,Tunisia,29,9,Hong Kong
15 Mar 1997,France,47,20,Scotland
05 Jan 1895,Wales,6,14,England
26 Aug 1933,South Africa,11,0,Australia
23 Feb 1924,England,19,7,France
03 May 1987,United States,47,13,Tunisia
31 May 1986,Fiji,15,22,Wales
21 Jun 2008,New Zealand,44,12,England
08 Feb 2009,Scotland,13,26,Wales
14 Jun 1947,Australia,5,13,New Zealand
02 Jun 1984,South Africa,33,15,England
18 Nov 2000,Brazil,30,12,Venezuela
01 May 1992,Namibia,55,23,Zimbabwe
15 Jun 1996,New Zealand,62,31,Scotland
25 Nov 2000,England,19,0,Argentina
17 Oct 1937,France,43,5,Italy
